"ID_classificatie","bron","klasse","ondergrens","bovengrens","incl_onder","incl_boven"
"100000001","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",4.5,100,"ja","ja"
"100000001","KRW maatlatten 2018 - Overige Waterflora","Goed",3.5,4.5,"ja","nee"
"100000001","KRW maatlatten 2018 - Overige Waterflora","Matig",2.5,3.5,"ja","nee"
"100000001","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1.5,2.5,"ja","nee"
"100000001","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1.5,"ja","nee"
"100000001","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",5,Inf,"ja","nee"
"100000002","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",106,10000,"ja","ja"
"100000002","KRW maatlatten 2018 - Overige Waterflora","Goed",79,110,"ja","nee"
"100000002","KRW maatlatten 2018 - Overige Waterflora","Matig",53,79,"ja","nee"
"100000002","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",26,53,"ja","nee"
"100000002","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,26,"ja","nee"
"100000002","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",130,Inf,"ja","nee"
"100000003","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",106,10000,"ja","ja"
"100000003","KRW maatlatten 2018 - Overige Waterflora","Goed",79,110,"ja","nee"
"100000003","KRW maatlatten 2018 - Overige Waterflora","Matig",53,79,"ja","nee"
"100000003","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",26,53,"ja","nee"
"100000003","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,26,"ja","nee"
"100000003","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",130,Inf,"ja","nee"
"100000004","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",4.5,100,"ja","ja"
"100000004","KRW maatlatten 2018 - Overige Waterflora","Goed",3.5,4.5,"ja","nee"
"100000004","KRW maatlatten 2018 - Overige Waterflora","Matig",2.5,3.5,"ja","nee"
"100000004","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1.5,2.5,"ja","nee"
"100000004","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1.5,"ja","nee"
"100000004","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",5,Inf,"ja","nee"
"100000005","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",4.5,100,"ja","ja"
"100000005","KRW maatlatten 2018 - Overige Waterflora","Goed",3.5,4.5,"ja","nee"
"100000005","KRW maatlatten 2018 - Overige Waterflora","Matig",2.5,3.5,"ja","nee"
"100000005","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1.5,2.5,"ja","nee"
"100000005","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1.5,"ja","nee"
"100000005","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",5,Inf,"ja","nee"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",20,30,"ja","ja"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Goed",45,60,"nee","ja"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Matig",60,80,"nee","ja"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",80,100,"nee","ja"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",30,45,"nee","ja"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Goed",5,20,"ja","nee"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Matig",1,5,"ja","nee"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0,1,"ja","nee"
"100000006","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",30,30,"ja","ja"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"ja","ja"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Goed",20,30,"nee","ja"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Matig",30,50,"nee","ja"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",50,75,"nee","ja"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,20,"nee","ja"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Goed",3,5,"ja","nee"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Matig",1,3,"ja","nee"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0,1,"ja","nee"
"100000007","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",10,10,"ja","ja"
"100000008","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,3,"ja","ja"
"100000008","KRW maatlatten 2018 - Overige Waterflora","Goed",3,10,"nee","ja"
"100000008","KRW maatlatten 2018 - Overige Waterflora","Matig",10,30,"nee","ja"
"100000008","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",30,50,"nee","ja"
"100000008","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000008","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,1,"nee","ja"
"100000009","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,3,"ja","ja"
"100000009","KRW maatlatten 2018 - Overige Waterflora","Goed",3,10,"nee","ja"
"100000009","KRW maatlatten 2018 - Overige Waterflora","Matig",10,30,"nee","ja"
"100000009","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",30,50,"nee","ja"
"100000009","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000009","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,1,"nee","ja"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",20,30,"ja","ja"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Goed",45,60,"nee","ja"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Matig",60,80,"nee","ja"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",80,100,"nee","ja"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",30,45,"nee","ja"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Goed",5,20,"ja","nee"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Matig",1,5,"ja","nee"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0,1,"ja","nee"
"100000010","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",30,30,"ja","ja"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,5,"ja","nee"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",20,25,"ja","ja"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Goed",50,90,"nee","ja"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Matig",90,100,"nee","ja"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",25,50,"nee","ja"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Goed",10,20,"ja","nee"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"ja","nee"
"100000011","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",25,25,"ja","ja"
"100000012","KRW maatlatten 2018 - Overige Waterflora","Matig",3,5,"ja","nee"
"100000012","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,3,"ja","nee"
"100000012","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000012","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,20,"ja","ja"
"100000012","KRW maatlatten 2018 - Overige Waterflora","Goed",50,75,"nee","ja"
"100000012","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",20,50,"nee","ja"
"100000012","KRW maatlatten 2018 - Overige Waterflora","Goed",5,10,"ja","nee"
"100000012","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",20,20,"ja","ja"
"100000013","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,5,"ja","ja"
"100000013","KRW maatlatten 2018 - Overige Waterflora","Goed",5,10,"nee","ja"
"100000013","KRW maatlatten 2018 - Overige Waterflora","Matig",10,40,"nee","ja"
"100000013","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",40,70,"nee","ja"
"100000013","KRW maatlatten 2018 - Overige Waterflora","Slecht",70,100,"nee","ja"
"100000013","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,2,"nee","ja"
"100000014","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,5,"ja","ja"
"100000014","KRW maatlatten 2018 - Overige Waterflora","Goed",5,10,"nee","ja"
"100000014","KRW maatlatten 2018 - Overige Waterflora","Matig",10,40,"nee","ja"
"100000014","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",40,70,"nee","ja"
"100000014","KRW maatlatten 2018 - Overige Waterflora","Slecht",70,100,"nee","ja"
"100000014","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,2,"nee","ja"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.1,0.5,"ja","nee"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.1,"ja","nee"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,20,"ja","ja"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Goed",40,70,"nee","ja"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Matig",70,100,"nee","ja"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",20,40,"nee","ja"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"ja","nee"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Matig",0.5,1,"ja","nee"
"100000015","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",20,20,"ja","ja"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0.5,1,"ja","nee"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,0.5,"ja","nee"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"ja","ja"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Goed",25,50,"nee","ja"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Matig",50,100,"nee","ja"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,25,"nee","ja"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Goed",2,5,"ja","nee"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Matig",1,2,"ja","nee"
"100000016","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",10,10,"ja","ja"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,20,"ja","ja"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Goed",40,50,"nee","ja"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Matig",50,70,"nee","ja"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",70,100,"nee","ja"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",20,40,"nee","ja"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Goed",5,10,"ja","nee"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Matig",1,5,"ja","nee"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0,1,"ja","nee"
"100000017","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",20,20,"ja","ja"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",50,80,"nee","ja"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Slecht",80,100,"nee","ja"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"ja","ja"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Goed",15,30,"nee","ja"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Matig",30,50,"nee","ja"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,15,"nee","ja"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"ja","nee"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Matig",0,1,"ja","nee"
"100000018","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",10,10,"ja","ja"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,2,"ja","nee"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,15,"ja","ja"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Goed",20,50,"nee","ja"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Matig",50,75,"nee","ja"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",15,20,"nee","ja"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Goed",5,10,"ja","nee"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Matig",2,5,"ja","nee"
"100000019","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",15,15,"ja","ja"
"100000020","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,5,"ja","ja"
"100000020","KRW maatlatten 2018 - Overige Waterflora","Goed",5,10,"nee","ja"
"100000020","KRW maatlatten 2018 - Overige Waterflora","Matig",10,30,"nee","ja"
"100000020","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",30,50,"nee","ja"
"100000020","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000020","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,2,"nee","ja"
"100000021","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,5,"ja","ja"
"100000021","KRW maatlatten 2018 - Overige Waterflora","Goed",5,10,"nee","ja"
"100000021","KRW maatlatten 2018 - Overige Waterflora","Matig",10,30,"nee","ja"
"100000021","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",30,50,"nee","ja"
"100000021","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000021","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,2,"nee","ja"
"100000022","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,0.1,"ja","ja"
"100000022","KRW maatlatten 2018 - Overige Waterflora","Goed",0.1,1,"nee","ja"
"100000022","KRW maatlatten 2018 - Overige Waterflora","Matig",1,5,"nee","ja"
"100000022","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",5,10,"nee","ja"
"100000022","KRW maatlatten 2018 - Overige Waterflora","Slecht",10,100,"nee","ja"
"100000022","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000023","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,0.1,"ja","ja"
"100000023","KRW maatlatten 2018 - Overige Waterflora","Goed",0.1,1,"nee","ja"
"100000023","KRW maatlatten 2018 - Overige Waterflora","Matig",1,5,"nee","ja"
"100000023","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",5,10,"nee","ja"
"100000023","KRW maatlatten 2018 - Overige Waterflora","Slecht",10,100,"nee","ja"
"100000023","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Slecht",70,100,"nee","ja"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"ja","ja"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Goed",20,30,"nee","ja"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Matig",30,50,"nee","ja"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",50,70,"nee","ja"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,20,"nee","ja"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Goed",2,5,"ja","nee"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Matig",1,2,"ja","nee"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0,1,"ja","nee"
"100000024","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",10,10,"ja","ja"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",30,50,"nee","ja"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,75,"nee","ja"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",3,5,"ja","ja"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Goed",10,20,"nee","ja"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Matig",20,30,"nee","ja"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"nee","ja"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Goed",1,3,"ja","nee"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Matig",0,1,"ja","nee"
"100000025","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",5,5,"ja","ja"
"100000026","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000026","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000026","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000026","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,50,"nee","ja"
"100000026","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000026","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000027","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000027","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000027","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000027","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,50,"nee","ja"
"100000027","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000027","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Slecht",80,100,"nee","ja"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"ja","ja"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Goed",20,40,"nee","ja"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Matig",40,60,"nee","ja"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",60,80,"nee","ja"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,20,"nee","ja"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Goed",2,5,"ja","nee"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Matig",1,2,"ja","nee"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0,1,"ja","nee"
"100000028","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",10,10,"ja","ja"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",30,50,"nee","ja"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,75,"nee","ja"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",3,5,"ja","ja"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Goed",10,20,"nee","ja"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Matig",20,30,"nee","ja"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"nee","ja"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Goed",1,3,"ja","nee"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Matig",0,1,"ja","nee"
"100000029","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",5,5,"ja","ja"
"100000030","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000030","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000030","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000030","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,50,"nee","ja"
"100000030","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000030","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000031","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000031","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000031","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000031","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,50,"nee","ja"
"100000031","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000031","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,5,"ja","nee"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",20,30,"ja","ja"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Goed",40,70,"nee","ja"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Matig",70,100,"nee","ja"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",30,40,"nee","ja"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Goed",10,20,"ja","nee"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"ja","nee"
"100000032","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",30,30,"ja","ja"
"100000033","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000033","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000033","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000033","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,50,"nee","ja"
"100000033","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000033","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",-Inf,0.1,"nee","ja"
"100000034","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,0.1,"ja","ja"
"100000034","KRW maatlatten 2018 - Overige Waterflora","Goed",0.1,1,"nee","ja"
"100000034","KRW maatlatten 2018 - Overige Waterflora","Matig",1,5,"nee","ja"
"100000034","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",5,10,"nee","ja"
"100000034","KRW maatlatten 2018 - Overige Waterflora","Slecht",10,100,"nee","ja"
"100000034","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000035","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,0.1,"ja","ja"
"100000035","KRW maatlatten 2018 - Overige Waterflora","Goed",0.1,1,"nee","ja"
"100000035","KRW maatlatten 2018 - Overige Waterflora","Matig",1,5,"nee","ja"
"100000035","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",5,10,"nee","ja"
"100000035","KRW maatlatten 2018 - Overige Waterflora","Slecht",10,100,"nee","ja"
"100000035","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Slecht",70,100,"nee","ja"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"ja","ja"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Goed",20,30,"nee","ja"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Matig",30,50,"nee","ja"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",50,70,"nee","ja"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",10,20,"nee","ja"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Goed",2,5,"ja","nee"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Matig",1,2,"ja","nee"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",0,1,"ja","nee"
"100000036","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",10,10,"ja","ja"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",30,50,"nee","ja"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,75,"nee","ja"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",3,5,"ja","ja"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Goed",10,20,"nee","ja"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Matig",20,30,"nee","ja"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",5,10,"nee","ja"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Goed",1,3,"ja","nee"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Matig",0,1,"ja","nee"
"100000037","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",5,5,"ja","ja"
"100000038","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000038","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000038","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000038","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,50,"nee","ja"
"100000038","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000038","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000039","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",0,1,"ja","ja"
"100000039","KRW maatlatten 2018 - Overige Waterflora","Goed",1,5,"nee","ja"
"100000039","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"nee","ja"
"100000039","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",10,50,"nee","ja"
"100000039","KRW maatlatten 2018 - Overige Waterflora","Slecht",50,100,"nee","ja"
"100000039","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",0,0,"ja","ja"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,5,"ja","nee"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",48,65,"ja","ja"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Goed",78,90,"nee","ja"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Matig",90,95,"nee","ja"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",95,100,"nee","ja"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",65,78,"nee","ja"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Goed",30,48,"ja","nee"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Matig",10,30,"ja","nee"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",5,10,"ja","nee"
"100000040","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",65,65,"ja","ja"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Slecht",0,1,"ja","nee"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",15,20,"ja","ja"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Goed",25,30,"nee","ja"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Matig",30,40,"nee","ja"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",40,100,"nee","ja"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",20,25,"nee","ja"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Goed",10,15,"ja","nee"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Matig",5,10,"ja","nee"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Ontoereikend",1,5,"ja","nee"
"100000041","KRW maatlatten 2018 - Overige Waterflora","Referentie goed",20,20,"ja","ja"
"100000042","KRW maatlatten 2018 - Overige Waterflora","Zeer goed",7.5,10,"ja","ja"
"100000042","KRW maatlatten 2018 - Overige Waterflora","Goed",20,30,"nee","ja"
